4.0	202.0	30.2989706918	-103.1300842611	0.07	0.03	1010.98	96.54	96.32	66.65	66.35
4.0	208.0	31.9751515358	-109.0127086522	0.27	0.26	1014.62	100.36	99.68	70.18	70.87
4.0	222.0	35.2374649048	-111.9589538574	0.16	0.44	1014.38	79.05	76.27	52.7	55.61
4.0	214.0	30.3527700529	-103.0462165363	0.0	0.0	1014.65	94.13	92.73	67.37	68.59
4.0	208.0	41.2754384442	-123.6219028396	0.0	0.01	1020.17	90.09	88.84	60.75	63.34
4.0	214.0	30.7019672394	-104.0983581543	0.01	0.02	1014.45	90.14	86.99	66.14	66.91
4.0	215.0	36.6044447902	-82.3701424101	0.35000000000000003	0.8200000000000001	1015.77	86.32	83.72	62.23	66.04
3.0	113.0	31.8090119049	-110.8793164308	0.0	0.0	1011.73	88.39	84.97	52.25	53.21
4.0	214.0	31.9405293279	-108.9155555517	0.41000000000000003	0.39	1013.88	91.4	89.9	68.13	65.31
2.0	202.0	-28.2565141701	31.9566352406	0.1	0.27	1030.19	65.89	64.26	48.98	55.57
2.0	293.0	-3.0950812916	35.7805323241	0.34	0.58	1012.58	69.48	69.5	50.14	49.15
1.0	183.0	36.5659916667	-118.7771616667	0.0	0.0	1012.93	69.52	70.33	52.26	53.63
4.0	199.0	40.2181783333	-104.700355	0.0	0.1	1005.92	97.83	94.43	58.55	63.58
2.0	249.0	-1.4372891248	35.034550986	0.05	0.31	1014.78	79.94	78.57	58.57	59.52
4.0	214.0	29.5902418345	-102.9998286534	0.01	0.0	1013.52	103.52	102.64	72.29	77.63
4.0	199.0	30.294205	-95.81153	0.03	0.2	1015.78	94.44	94.24	75.98	76.46
3.0	299.0	33.6789194397	-111.9149755068	0.01	0.0	1014.41	85.01	82.64	62.43	62.32
3.0	179.0	32.1719609608	-111.3321941961	0.05	0.9	1011.23	101.25	100.08	76.28	76.5
1.0	205.0	50.9315275628	-114.5203635544	1.0	0.29	1010.41	70.26	84.29	56.42	57.52
3.0	223.0	32.1488356097	-110.5748170259	0.4	0.97	1013.11	86.44	76.76	64.43	65.74
4.0	208.0	33.9244100522	-116.6440309338	0.0	0.06	1011.37	104.2	100.5	81.56	78.86
2.0	155.0	-1.712571325	35.3459713838	0.9500000000000001	0.9500000000000001	1014.6	65.89	68.8	55.22	55.42
4.0	215.0	29.8458091283	-104.3002268813	0.04	0.0	1012.1	97.43	96.4	76.23	73.16
1.0	199.0	45.5682896814	-78.507549027	0.09	0.12	1012.93	82.43	79.63	52.1	57.55
3.0	120.0	34.542670398	-113.4034357447	0.0	0.0	1015.0	88.59	86.45	59.0	57.64
1.0	179.0	37.8061951348	-119.5473349733	0.05	0.0	1017.65	54.72	56.52	37.56	36.42
3.0	202.0	15.6732207579	-96.1747874656	0.0	0.0	1015.0	90.58	93.86	77.17	76.84
4.0	204.0	33.29700775	-117.33860111	0.31	0.33	1013.95	86.29	79.51	69.02	63.49
3.0	331.0	23.3472257745	-106.5279700472	0.0	0.0	1015.0	86.11	86.14	68.32	68.32
4.0	224.0	39.9316820779	-105.2799936544	0.18	0.6000000000000001	1013.6	84.26	75.47	62.74	62.38
2.0	361.0	-1.5842828085	35.155091223	0.1	0.03	1012.6	81.49	81.23	58.03	57.67
1.0	201.0	42.2311926896	-123.3932568069	0.0	0.05	1013.27	78.29	73.15	46.96	46.75
2.0	96.0	4.462447846	-57.3154201642	0.1	0.16	1013.52	89.99	87.75	72.2	71.97
2.0	296.0	-2.475111921	34.8572241352	0.01	0.0	1015.29	76.38	82.44	59.5	60.11
2.0	155.0	-1.6780778823	35.2504064843	0.9500000000000001	0.9500000000000001	1014.54	70.16	73.61	57.91	58.04
4.0	223.0	38.579565552	-105.1002469959	0.81	0.61	1012.54	77.31	75.96	57.98	57.98
3.0	289.0	29.0422474848	-111.5421005781	0.0	0.0	1015.0	98.12	99.31	65.71	63.51
4.0	218.0	34.9144439697	-112.2830581665	0.33	0.33	1013.26	93.03	98.62	70.0	67.98
4.0	205.0	35.0482861667	-109.8034216667	0.32	0.32	1016.15	88.53	90.26	67.07	67.19
4.0	198.0	33.629905	-117.59503	0.03	0.03	1012.83	76.42	82.09	60.72	63.74
1.0	187.0	39.4394638672	-120.0072762557	0.0	0.02	1014.96	81.11	81.97	54.1	53.56
1.0	201.0	35.7739284588	-91.9250131868	0.06	0.0	1014.22	91.52	92.79	73.26	71.13
3.0	119.0	23.3368956287	-106.4985141315	0.03	0.03	1011.61	82.05	84.93	63.08	59.39
1.0	196.0	61.208966	-149.922536	0.8300000000000001	0.9	1008.42	69.7	64.44	57.36	59.43
1.0	188.0	60.4506441731	-150.2307993694	0.0	0.0	1015.51	89.41	87.89	55.12	55.04
1.0	206.0	35.7739638254	-91.9249431943	0.0	0.0	1021.32	82.79	84.31	57.69	57.78
2.0	113.0	21.6064279747	-105.5770000819	0.02	0.03	1012.18	79.86	79.21	69.8	69.68
4.0	215.0	29.9437154412	-104.2494604824	0.04	0.0	1012.57	94.18	95.01	73.09	69.83
1.0	182.0	42.1099956084	-73.26806541	0.0	0.8	1011.19	81.09	73.4	57.25	62.35
4.0	208.0	31.9386615753	-108.9252319336	0.28	0.28	1014.66	97.82	97.86	68.88	70.51
4.0	213.0	25.3011882639	-100.9618613495	0.21	0.15	1017.5	80.17	79.05	51.26	52.27
2.0	233.0	-12.9978506519	-69.4875462377	0.33	0.99	1021.51	73.81	71.09	57.65	60.94
4.0	205.0	32.6223512979	-115.7089167461	0.15	0.29	1010.77	95.33	101.93	82.01	79.5
3.0	87.0	33.7887316668	-113.6157915488	0.0	0.0	1015.0	92.45	90.26	55.93	52.42
1.0	185.0	43.0945613	-72.733141	0.06	0.04	1018.77	84.23	84.04	61.99	60.29
1.0	189.0	35.7743659895	-91.9256544114	0.46	0.23	1014.05	92.51	93.35	68.54	69.95
2.0	349.0	-1.7688735609	30.6790179162	0.7000000000000001	0.51	1015.2	74.64	73.96	55.22	54.86
2.0	188.0	0.5748876462	36.9520589681	0.2	0.14	1014.19	72.41	73.48	56.34	55.35
4.0	219.0	34.3544998169	-87.2603149414	1.0	0.15	1012.95	89.33	90.05	69.07	66.74
4.0	217.0	32.6238517761	-107.4930725098	0.31	0.26	1010.94	92.59	91.04	68.56	67.79
4.0	198.0	33.071675	-117.1581638333	0.0	0.0	1013.07	73.42	79.37	61.06	62.61
1.0	183.0	44.4008316471	-112.5829420566	0.17	0.09	1009.61	74.74	75.8	49.08	50.82
3.0	95.0	30.1208649966	-111.1404633663	0.03	0.0	1014.35	77.41	81.88	50.25	51.51
4.0	215.0	30.5471033333	-104.2695533333	0.07	0.01	1013.06	94.62	94.5	72.04	67.29
2.0	132.0	3.6479205725	33.7046888065	0.8300000000000001	0.88	1012.44	79.93	80.96	61.28	62.79
2.0	168.0	-32.2236435299	25.5594109569	0.02	0.01	1025.88	69.36	65.83	38.87	33.84
2.0	245.0	-3.1640448387	35.5621740091	0.12	0.08	1015.73	75.6	74.62	55.38	53.08
3.0	180.0	35.5706115224	-114.3476987164	0.08	0.0	1012.35	93.09	96.42	78.04	70.54
1.0	172.0	52.8108366667	-117.70353	1.0	1.0	1021.38	51.98	36.69	36.05	34.27
2.0	155.0	-1.5171730294	35.3803889987	0.9400000000000001	0.9500000000000001	1014.66	67.9	71.13	56.01	55.87
1.0	189.0	48.5714289204	-80.8905343659	0.01	0.02	1017.15	80.73	75.16	43.97	39.62
2.0	241.0	-1.8199292396	34.9550935999	0.59	0.81	1015.49	75.54	76.79	58.17	58.04
1.0	191.0	35.774317584	-91.9256010187	0.4	0.25	1015.58	94.44	93.48	70.81	71.33
1.0	174.0	44.5019622334	-111.3224140183	0.5	0.51	1015.17	57.24	55.13	31.73	27.86
2.0	241.0	-25.3534424399	31.6267530758	0.0	0.07	1026.58	78.58	75.71	57.33	57.85
4.0	211.0	34.6719474792	-86.1870498657	0.36	0.12	1016.66	89.12	92.25	69.61	67.56
2.0	56.0	21.6370978567	-105.4851374544	0.09	0.07	1014.42	74.39	74.07	64.68	59.33
3.0	134.0	32.4379991916	-110.3607990349	0.0	0.0	1015.0	86.72	91.53	56.53	59.34
2.0	170.0	-25.2562069501	27.0267106293	0.02	0.0	1030.42	69.31	70.99	37.7	32.65
3.0	131.0	36.1667924195	-115.5233658903	0.0	0.0	1014.48	73.28	65.0	49.84	41.64
3.0	208.0	31.9854488276	-108.8933190939	0.0	1.0	1015.0	87.02	97.57	69.87	72.19
3.0	181.0	32.2972454448	-110.6760688618	0.0	0.0	1009.75	92.95	94.06	65.96	72.69
1.0	179.0	42.0097414361	-73.1368064426	0.0	0.0	1020.51	84.25	81.74	57.75	59.51
1.0	182.0	40.8564383333	-78.1596833333	0.0	0.03	1016.09	76.75	76.37	52.14	57.53
4.0	209.0	34.602973938	-111.2379150391	0.0	0.11	1014.8	85.21	85.59	60.19	58.96
1.0	196.0	42.851975	-122.0281138333	0.08	0.07	1018.61	65.38	72.73	45.71	41.73
2.0	296.0	-1.9221820261	30.7347294365	0.2	0.05	1013.99	81.36	82.38	62.96	63.44
4.0	206.0	38.5023431743	-112.3455751942	0.64	0.52	1016.89	67.19	70.5	54.11	54.99
3.0	178.0	23.3392420092	-106.4685735473	0.0	0.0	1011.43	91.36	91.36	78.76	76.94
1.0	200.0	30.4013666667	-86.866675	0.8300000000000001	0.14	1017.79	88.57	90.49	75.86	78.2
3.0	105.0	33.7277709797	-111.9937020031	0.0	0.0	1012.65	86.94	80.17	53.4	54.3
1.0	172.0	41.7350879304	-74.1942572172	1.0	0.97	1002.27	73.75	74.99	59.21	64.0
1.0	172.0	57.98680571	-135.20507023	0.6000000000000001	1.0	1017.68	61.35	58.06	48.52	44.56
2.0	43.0	-1.029462316	-77.5665094839	0.96	0.9	1014.53	80.83	87.03	69.37	67.95
4.0	215.0	30.5456133333	-104.3121116667	0.07	0.01	1012.93	95.46	95.89	72.28	67.66
2.0	74.0	-24.6374830927	31.5228879747	0.28	0.2	1018.86	84.0	86.82	68.52	68.62
1.0	192.0	41.9922	-123.545905	0.03	0.0	1018.99	70.38	67.22	48.27	48.23
4.0	219.0	32.7821617126	-107.5455474854	0.23	0.27	1012.03	92.75	87.3	69.52	73.1
1.0	191.0	53.0209293768	-119.1030115785	0.86	0.77	1014.55	63.53	68.03	51.8	51.04
1.0	168.0	44.9209666667	-110.4019	0.6900000000000001	0.93	1016.31	67.54	64.36	42.0	39.93
3.0	118.0	32.3805879037	-110.8844152454	0.0	0.0	1007.22	78.73	79.66	53.43	54.54
4.0	212.0	38.584	-122.699	0.0	0.0	1012.7	81.66	79.11	56.19	53.65
1.0	184.0	39.5757684339	-79.0437080686	0.66	0.44	1014.45	78.85	83.29	63.36	59.88
3.0	90.0	32.9433825091	-111.3218326319	0.0	0.0	1014.44	77.03	79.28	47.59	46.81
2.0	236.0	-0.342726976	30.0217047654	0.63	0.63	1015.26	79.43	81.79	63.03	64.58
2.0	271.0	-17.3112323358	-56.6970290433	0.31	0.36	1010.92	94.77	98.74	74.72	75.81
3.0	229.0	23.3219645375	-106.4978722293	0.0	0.0	1009.38	91.56	89.75	77.13	77.13
4.0	217.0	32.5692558289	-117.0295715332	0.02	0.02	1013.18	79.43	79.6	63.94	63.41
3.0	93.0	33.5130107414	-113.3475454252	0.0	0.0	1015.0	83.73	84.26	57.45	51.22
2.0	147.0	-2.5367346233	34.8756386879	0.19	0.25	1013.22	77.96	80.75	55.89	58.21
3.0	213.0	32.0226181213	-108.9765034859	0.56	0.14	1015.0	82.68	86.92	67.59	66.33
3.0	148.0	32.7062091081	-108.8815000055	0.0	0.0	1015.0	84.24	79.54	55.78	55.81
4.0	204.0	35.2143346	-113.7632828	0.36	0.0	1012.67	90.72	92.01	71.75	66.68
3.0	1.0	16.8606973469	-93.4949812702	0.0	0.0	1015.0	76.12	72.85	58.73	54.62
1.0	189.0	58.554984	-155.791548	0.06	0.01	1003.53	86.97	87.14	59.14	57.52
2.0	158.0	-27.6810703995	32.1896094366	0.33	0.19	1025.36	72.98	79.39	60.2	61.89
2.0	229.0	-22.3953703657	29.1491333999	0.0	0.01	1016.32	93.62	91.57	62.2	61.86
1.0	195.0	43.6246312566	-72.5489005427	0.33	0.23	1012.24	78.27	81.38	60.58	60.88
1.0	173.0	49.2881401	-124.2882403	0.18	0.1	1021.26	68.25	70.76	55.11	51.99
2.0	167.0	-24.1517129746	31.7652202833	0.01	0.02	1025.7	78.4	73.69	48.28	50.1
2.0	176.0	-2.56280704	34.8092779017	0.73	0.65	1014.89	73.07	75.48	59.68	59.57
4.0	198.0	21.9229300783	-101.8951484626	0.29	0.8300000000000001	1018.19	76.27	73.91	52.27	54.5
3.0	227.0	23.3236497167	-106.4153946423	0.0	0.0	1009.08	89.96	89.27	74.85	76.66
3.0	235.0	31.9814846597	-111.4282151773	0.0	0.0	1007.81	98.7	98.07	77.33	71.28
4.0	224.0	36.2216149224	-82.2117164862	0.17	0.02	1014.8	85.39	86.16	65.49	62.15
1.0	213.0	36.7680920014	-85.307105715	0.38	0.48	1019.95	89.36	86.83	68.31	65.32
2.0	241.0	-3.0555206205	35.7491308315	0.26	0.5700000000000001	1017.64	57.01	57.73	41.96	43.67
3.0	119.0	23.3371725453	-106.4702849392	0.03	0.02	1011.94	85.47	87.7	62.64	59.37
2.0	60.0	-25.0726052195	31.9122053338	0.67	0.08	1015.48	83.23	93.92	74.44	73.26
4.0	213.0	38.6271239708	-120.7597712831	0.0	0.0	1015.25	88.22	90.35	65.65	65.66
2.0	192.0	-26.1949197755	20.8310333732	0.02	0.01	1022.48	81.65	80.27	44.68	42.1
1.0	185.0	45.6298743096	-76.1289933004	0.05	0.07	1016.51	88.13	85.53	63.08	60.15
3.0	142.0	33.954339948	-111.9478205673	0.09	0.0	1003.8	62.8	69.22	49.59	47.28
3.0	109.0	32.0833722249	-110.4752008924	0.0	0.0	1013.17	82.47	83.94	52.93	48.44
4.0	207.0	33.3609716667	-114.1419055	0.04	0.12	1012.09	105.8	103.22	83.2	81.5
2.0	332.0	-25.0229282077	31.8676830964	0.68	0.30000000000000004	1012.31	93.8	101.37	65.64	73.57
3.0	87.0	32.2372444327	-110.3358864485	0.0	0.0	1015.0	80.64	79.06	46.66	46.68
2.0	274.0	-1.5158953807	35.1739318724	0.0	0.02	1012.93	81.89	81.86	57.0	58.64
1.0	180.0	38.181155	-105.277651	0.2	0.06	1017.1	78.91	80.41	57.38	54.2
3.0	125.0	32.4673403631	-111.1891161817	0.0	0.0	1005.84	103.57	100.88	69.34	64.88
4.0	203.0	42.7358792787	-105.8707237244	0.23	0.13	1020.63	75.35	71.25	55.93	53.38
3.0	106.0	33.8016753497	-111.983178275	0.0	0.0	1010.96	82.2	85.84	59.41	53.02
4.0	201.0	32.8568616667	-117.2240366667	0.07	0.07	1013.36	71.05	69.91	63.46	62.98
2.0	84.0	21.6578528561	-105.5826386444	0.06	0.04	1012.98	75.6	76.49	59.9	64.19
1.0	179.0	35.7744135987	-91.9256576803	0.44	0.42	1020.3	84.12	87.77	68.99	65.09
3.0	102.0	32.338686844	-111.010557231	0.0	0.0	1007.31	87.21	94.89	64.35	59.34
4.0	213.0	29.4093055725	-96.6653366089	0.0	0.12	1016.72	96.46	97.76	72.87	74.85
4.0	213.0	32.505687	-107.145531	0.33	0.06	1014.07	90.03	88.93	67.98	68.4
1.0	191.0	53.9608116667	-106.1142416667	0.77	0.05	1018.41	64.9	70.18	44.71	46.59
4.0	210.0	39.9289759	-105.2941	0.05	0.1	1015.22	85.66	83.81	58.13	64.0
1.0	204.0	59.3849366667	-129.0981333333	0.61	0.59	1015.87	76.09	71.23	50.4	51.48
3.0	194.0	26.293108778	-108.6464372477	1.0	0.59	1015.0	95.26	96.82	76.02	75.03
3.0	245.0	31.9489615739	-112.8111274027	0.04	0.01	1008.92	97.28	100.04	76.28	79.52
1.0	174.0	43.1728688056	-122.8783121667	0.02	0.0	1020.59	66.48	67.63	42.44	41.19
4.0	216.0	29.921111627	-103.2586695691	0.1	0.02	1012.83	96.27	103.84	76.36	69.99
3.0	128.0	23.3350197909	-106.4054341587	0.0	0.0	1013.98	87.35	87.29	72.77	71.0
3.0	104.0	33.8228208012	-112.5908871339	0.0	0.0	1011.4	80.92	77.72	51.8	50.17
1.0	180.0	39.41682	-120.3032083333	0.0	0.0	1017.14	58.44	52.33	36.59	39.01
3.0	224.0	31.6168691877	-111.0257777691	0.44	0.65	1012.27	91.41	85.21	64.16	67.31
2.0	96.0	0.5354459482	37.7049958519	0.13	0.29	1012.88	88.73	89.04	67.51	68.56
3.0	83.0	33.836532565	-111.6112037949	0.0	0.0	1008.76	84.69	88.69	68.5	69.0
4.0	198.0	41.1921693006	-103.6637000619	0.24	1.0	1008.22	82.36	89.03	60.76	56.21
4.0	213.0	30.2066633333	-103.2034383333	0.0	0.0	1015.69	93.74	94.74	66.99	61.23
1.0	210.0	35.7747525895	-91.9261494094	0.65	0.11	1015.54	85.49	90.7	71.91	63.08
4.0	207.0	31.9147344819	-109.1455331818	0.30000000000000004	0.12	1014.87	95.6	92.03	68.06	65.95
3.0	205.0	31.4409781352	-109.3098805961	0.31	1.0	1013.86	92.85	89.62	64.97	65.91
2.0	238.0	-1.514680063	35.13572293	0.5	0.63	1015.28	78.06	74.04	56.57	56.45
