9.0	297.0	32.5255691367	-94.7933113575	0.0	0.0	0.0	0.0	1020.94	78.29	77.84	71.67	70.33	53.93	47.18	54.23	51.5
9.0	313.0	36.8016383333	-121.67903	0.0	0.0	0.0	0.63	1019.63	75.13	75.07	69.56	64.53	55.06	54.11	51.23	50.97
2.0	239.0	49.7127916667	6.4505416667	0.0	0.0	0.0	0.0	1015.0	66.48	67.73	63.55	77.95	53.31	44.99	53.31	59.96
9.0	50.0	34.4138236512	-119.8487674223	0.0	0.0	0.99	0.09	1019.98	60.25	58.8	58.84	63.18	43.07	45.97	48.84	43.4
8.0	3.0	50.584486	-126.925409	0.0	0.0	0.0	0.0	1022.09	38.98	44.36	38.98	44.36	29.94	33.55	26.39	40.76
2.0	267.0	42.4357688125	-76.4007453166	0.0	0.0	0.24	1.0	1029.25	67.29	63.99	68.1	74.7	45.41	42.47	47.67	61.82
9.0	351.0	32.9232483333	-117.2308866667	0.0	0.0	0.0	0.0	1021.43	65.95	71.92	74.2	67.79	53.13	51.49	54.1	55.18
4.0	261.0	25.6172154348	-100.3665975631	0.0	0.71	0.0	0.0	1011.98	86.43	84.63	81.79	84.29	68.93	67.02	67.99	66.33
8.0	318.0	45.52790547	-122.3790969	0.6900000000000001	0.89	0.79	0.9500000000000001	1005.88	58.83	57.66	49.63	52.5	54.57	49.83	40.87	45.67
2.0	241.0	38.7815766667	-76.7017783333	0.0	0.0	0.0	0.87	1022.76	86.73	89.07	92.11	85.5	69.88	73.48	75.66	73.66
8.0	209.0	40.8725	-73.9268333333	0.93	0.0	0.27	0.0	1014.46	77.68	82.42	81.46	86.26	68.07	65.96	65.23	75.39
3.0	200.0	41.497857062	-81.5762498634	0.0	0.0	0.0	0.63	1017.61	87.52	84.81	76.8	84.9	71.82	59.55	64.96	70.95
7.0	176.0	41.116235	-81.402778	0.84	0.0	0.51	1.0	1016.87	71.0	77.39	79.59	82.79	59.43	56.63	64.03	66.56
9.0	30.0	35.947375	-121.4784466667	0.8	0.0	0.0	1.0	1015.0	58.35	65.23	65.66	57.05	51.03	51.8	45.91	47.09
4.0	16.0	37.8133479261	-122.1612773065	0.18	0.0	0.0	1.0	1022.8	55.02	55.93	52.5	54.24	50.29	44.47	44.76	48.16
11.0	172.0	45.1916951989	-87.0870191954	0.0	0.0	0.0	0.0	1014.83	66.96	75.02	68.57	76.28	56.55	54.19	57.04	54.25
6.0	118.0	42.3312767968	-71.359565165	0.0	1.0	0.91	0.0	1008.92	72.46	60.55	66.1	58.73	48.03	44.08	51.47	34.64
7.0	187.0	46.7881520978	-88.4308291041	0.0	0.0	1.0	1.0	1029.25	79.77	76.01	91.02	91.85	46.4	61.57	61.2	63.46
8.0	151.0	40.8828133333	-124.0666195	0.25	0.0	0.0	0.0	1016.99	58.62	58.76	59.77	58.94	48.5	48.5	50.23	52.58
9.0	208.0	49.3512546015	7.1964321658	0.7000000000000001	0.7000000000000001	0.7000000000000001	0.7000000000000001	1009.29	71.08	73.4	63.92	79.08	61.2	56.47	53.82	64.99
9.0	348.0	29.915375	-92.4242866667	0.0	0.0	0.0	0.93	1015.62	64.58	60.15	60.81	43.92	44.82	37.25	43.99	39.18
8.0	173.0	42.6890395837	-83.0527359218	0.87	0.0	0.27	0.46	1011.64	87.67	76.14	75.78	83.12	60.13	54.9	58.57	67.29
9.0	291.0	41.1052856176	-81.9008941111	0.0	0.0	0.22	0.98	1024.71	68.38	65.05	55.09	65.89	41.71	38.21	39.79	58.75
2.0	276.0	39.9286083333	-75.2437133333	0.0	0.0	0.0	0.0	1034.76	72.6	73.21	67.95	83.14	46.19	44.47	46.59	66.14
1.0	94.0	38.8186533358	-120.4715330488	0.0	0.0	0.0	0.0	1013.38	55.62	58.17	53.83	67.87	38.66	37.25	33.2	46.59
9.0	83.0	34.1310721667	-118.1291583333	0.0	0.8300000000000001	0.9	0.63	1016.61	62.49	66.42	60.99	58.48	50.38	54.0	54.87	48.41
7.0	271.0	35.96879199	-78.96646525	1.0	0.93	0.92	0.0	1017.98	79.29	79.34	87.56	83.13	66.56	70.13	66.16	71.06
8.0	223.0	43.1219971667	-78.3549333333	1.0	0.0	0.0	0.0	1017.41	89.78	91.32	83.79	86.64	71.64	59.62	56.39	58.38
4.0	74.0	32.7746970859	-97.3749579024	0.0	0.0	0.54	0.0	1025.45	66.68	65.4	64.16	75.25	44.99	36.93	47.79	42.75
9.0	227.0	43.1511778	-80.7460889	0.0	0.0	0.0	0.0	1014.39	82.96	82.41	80.85	76.82	62.26	63.53	58.39	66.03
8.0	61.0	9.621495	-82.6228633333	0.63	0.47000000000000003	0.53	0.68	1013.44	84.85	84.85	84.74	86.03	75.48	74.28	74.37	75.24
9.0	268.0	20.8658095495	-89.623503685	0.0	0.0	0.5	0.0	1009.77	94.53	95.02	90.32	94.92	75.62	75.62	75.62	78.03
8.0	12.0	33.238452298	-86.8092366308	1.0	0.0	0.0	0.0	1020.31	52.02	54.24	47.68	59.92	44.95	29.36	31.33	38.59
3.0	160.0	44.114752966	-74.8300115392	0.0	0.21	0.0	1.0	1015.0	71.74	71.53	66.31	71.85	41.94	46.4	44.68	53.49
8.0	31.0	37.5276128177	-121.9412305579	0.47000000000000003	0.9	0.78	0.0	1011.21	53.99	57.92	63.28	57.36	45.93	49.53	55.44	45.86
2.0	154.0	27.241195	-82.315333	0.9500000000000001	0.28	0.9500000000000001	0.0	1014.1	82.01	86.89	85.95	88.72	74.1	72.34	72.13	65.3
7.0	189.0	31.9264008252	-95.8926145088	0.42	0.0	0.0	0.41000000000000003	1016.99	91.73	93.29	91.05	84.76	73.77	73.81	74.1	73.24
9.0	269.0	33.2447756315	-116.3570352552	0.0	0.0	0.0	0.0	1006.82	85.96	85.39	82.69	82.65	67.19	65.55	62.69	64.24
9.0	93.0	28.43987	-81.476496	0.0	0.18	0.0	0.0	1014.85	90.34	89.92	88.52	82.45	70.38	62.05	63.82	59.29
2.0	160.0	38.721063	-77.3334587	0.85	0.0	0.0	0.73	1018.64	84.67	84.17	78.95	82.55	68.26	60.68	60.39	70.7
3.0	216.0	35.172345	-82.644225	0.0	1.0	1.0	0.0	1021.56	78.99	75.05	68.57	78.57	62.13	64.0	63.73	62.53
2.0	276.0	37.6572895423	-122.0555841086	0.08	0.33	0.0	0.0	1011.94	73.0	77.4	75.47	87.64	61.88	62.06	58.73	54.75
8.0	323.0	47.2757700439	-122.018237114	1.0	0.0	0.22	0.8300000000000001	1011.27	51.39	51.25	47.33	53.93	37.29	40.86	40.94	46.51
9.0	354.0	37.01644445	-121.905875	0.0	0.0	0.0	0.0	1020.9	59.43	60.96	60.69	65.08	46.02	45.94	44.09	42.6
8.0	272.0	39.4092940539	-77.3965413217	0.0	1.0	1.0	0.42	1024.22	75.35	73.56	68.12	73.98	56.81	55.77	55.48	58.9
11.0	247.0	46.4903866667	-63.38145	0.0	0.0	0.0	0.0	1018.22	75.02	76.5	74.4	81.75	59.4	63.14	59.75	63.05
9.0	151.0	28.7896442413	-81.2674102783	0.79	0.7000000000000001	0.0	1.0	1018.68	92.09	92.52	95.26	88.88	71.98	73.19	74.52	72.71
1.0	101.0	35.4613559433	-83.5432577133	0.0	0.0	0.0	0.38	1015.0	78.1	77.76	73.13	74.93	50.69	47.28	37.55	57.3
2.0	254.0	40.393125	-75.0213	0.16	1.0	1.0	0.0	1019.82	72.56	64.25	58.73	90.36	61.52	52.17	53.62	70.94
3.0	177.0	39.029146	-77.156205	0.0	0.92	0.0	0.73	1014.61	77.54	82.05	82.37	83.43	64.89	62.79	64.3	69.69
2.0	206.0	42.23478	-87.8363583333	0.0	0.0	0.0	0.0	1015.33	85.12	82.18	75.98	76.08	65.28	64.19	63.6	60.09
4.0	302.0	30.4954405218	-94.2137591818	0.0	0.0	0.0	0.0	1015.0	81.25	84.16	79.9	64.77	58.3	54.84	48.1	48.42
9.0	254.0	19.312825	-99.698189	0.0	0.0	0.0	0.0	1012.69	74.32	73.44	71.96	68.52	46.69	43.19	48.59	54.01
11.0	289.0	41.7795133333	-71.41153	1.0	0.7000000000000001	0.0	0.0	1015.03	67.5	68.0	56.94	75.35	46.31	43.41	41.82	59.7
1.0	9.0	35.3220391546	-120.7445064481	1.0	1.0	0.0	0.0	1005.99	61.76	65.64	68.07	69.54	51.58	55.91	53.22	46.29
8.0	65.0	33.2689388889	-87.473075	0.0	0.0	1.0	0.0	1022.04	67.46	55.48	45.1	62.8	34.68	41.18	41.81	30.12
1.0	161.0	60.4879701112	-150.0747681997	0.0	0.0	0.72	0.17	1015.0	58.55	62.6	60.93	63.75	50.78	48.76	46.88	44.86
2.0	327.0	37.389775	-122.1761694444	1.0	1.0	1.0	0.0	1020.22	59.68	61.16	59.23	68.11	55.69	53.57	55.01	45.68
9.0	365.0	41.1571583333	-124.1306528333	0.0	1.0	0.0	1.0	1023.73	51.65	52.59	54.99	55.71	36.14	43.68	39.38	45.58
9.0	26.0	34.5717378711	-119.2869114982	0.0	0.0	0.0	1.0	1027.05	47.33	44.86	41.51	45.91	25.55	25.98	25.08	36.95
1.0	135.0	34.1029333333	-116.90293	0.0	0.0	0.0	0.43	1011.81	62.61	71.39	73.79	46.43	43.25	44.66	45.12	33.68
9.0	241.0	42.3165777466	-71.0079486017	0.0	0.0	0.0	0.0	1024.06	68.26	74.77	74.29	88.98	52.51	52.89	52.54	68.27
9.0	354.0	37.874923	-122.117501	0.37	0.99	0.44	0.0	1022.13	57.96	54.74	57.15	53.44	52.51	51.81	49.42	45.86
9.0	82.0	32.5735972222	-117.1242111111	0.51	0.33	0.0	0.0	1019.5	67.3	72.88	78.11	61.53	58.2	59.47	54.47	47.18
1.0	103.0	5.1125085261	-74.1662553325	0.0	0.0	0.0	0.0	1015.0	71.27	67.66	67.66	62.27	56.86	56.86	56.86	56.86
2.0	240.0	42.7277366909	-83.1107392983	0.0	0.0	0.0	0.0	1021.75	74.32	65.13	65.98	76.33	49.99	54.81	56.34	58.29
1.0	203.0	19.1355853459	-99.3268741012	0.0	0.0	0.0	0.0	1015.0	65.6	68.05	64.43	63.15	44.63	42.23	41.64	38.71
8.0	352.0	39.3377561449	-76.6208059062	0.0	0.0	0.62	0.49	1018.16	53.42	47.77	43.91	44.83	35.52	27.31	21.72	33.68
2.0	333.0	38.3232161152	-122.4591626322	0.0	0.0	0.97	0.0	1020.63	61.64	58.07	57.72	64.24	37.36	37.08	42.04	49.7
1.0	143.0	44.1240845974	-78.042980969	0.0	0.0	0.0	0.0	1016.37	77.32	60.2	74.72	68.91	49.9	53.0	42.5	44.11
7.0	207.0	31.42345	-110.448143	0.0	0.0	0.32	0.18	1010.35	87.19	86.18	81.72	79.85	65.16	65.13	59.75	59.12
3.0	193.0	39.1334945	-84.41632	0.0	0.74	0.33	0.0	1016.97	89.47	78.52	86.48	85.58	70.65	69.71	67.62	68.29
8.0	281.0	49.1209292786	19.165321514	0.44	0.44	0.44	0.44	1013.25	47.08	50.59	49.3	59.82	38.08	39.42	42.28	34.95
8.0	283.0	45.6891216667	-62.7137966667	0.0	0.0	0.0	1.0	1015.16	56.79	65.43	51.38	62.18	48.16	44.01	43.3	50.49
2.0	217.0	56.0212945	10.1684166667	0.0	0.0	0.0	0.0	1015.0	71.41	80.39	82.22	76.8	60.6	64.2	57.0	64.2
9.0	358.0	37.7726666667	-122.46415	1.0	0.13	0.0	0.89	1018.14	57.11	57.3	55.86	57.67	50.37	48.34	46.41	49.99
8.0	291.0	6.2252	-75.184845	0.0	0.0	0.0	0.0	1015.0	70.86	75.84	75.84	71.28	61.21	57.62	57.85	59.41
2.0	206.0	34.7359245477	-86.5382301529	0.0	0.0	0.5700000000000001	0.0	1014.43	86.33	84.63	79.87	88.52	64.35	65.5	66.74	69.82
5.0	64.0	35.1410593209	-120.6740938346	1.0	0.2	0.75	0.18	1014.07	59.86	59.09	58.71	59.32	51.8	51.36	53.68	47.29
2.0	276.0	39.028624797	-76.7930465887	0.0	0.0	0.0	0.52	1017.66	82.29	82.33	80.11	84.63	67.55	64.93	61.99	70.72
9.0	12.0	35.1585343395	-120.4037772104	1.0	0.86	0.11	1.0	1015.81	56.02	60.83	58.42	52.63	45.82	45.2	43.89	42.15
2.0	270.0	32.9599533333	-117.2614666667	0.0	0.0	0.0	0.0	1011.97	84.95	79.12	76.57	77.25	63.52	63.65	64.55	63.46
9.0	364.0	37.7660366667	-122.4809716667	0.0	0.0	0.0	0.14	1021.56	57.05	57.75	58.14	57.26	44.43	46.02	47.32	48.32
3.0	163.0	35.3736955	-83.9754617	0.0	0.8200000000000001	0.17	0.0	1015.93	77.77	75.4	78.5	72.85	52.77	57.26	55.02	46.66
1.0	109.0	37.218192	-89.070367	1.0	1.0	0.37	0.0	1013.48	51.77	76.67	82.61	60.42	41.74	46.36	57.0	37.5
8.0	314.0	41.0551348269	-3.5228578618	0.0	0.0	1.0	1.0	1015.0	49.02	42.0	45.47	55.97	35.37	31.33	32.32	45.23
3.0	171.0	32.768305	-94.9848966667	0.0	0.0	0.51	0.56	1015.64	86.72	91.12	84.74	84.96	75.34	74.44	75.17	73.6
9.0	324.0	19.590674	-96.380282	0.0	0.0	0.0	0.0	1012.64	83.0	82.8	84.77	78.48	72.38	76.88	78.31	74.15
2.0	160.0	48.5011148211	-113.9835041501	0.6900000000000001	0.89	0.0	0.5	1006.23	63.48	82.77	84.99	69.44	49.84	56.72	48.61	52.69
8.0	73.0	45.649238	-122.645432	0.75	1.0	0.0	0.0	1012.6	52.89	60.91	68.03	53.1	41.15	46.52	50.1	38.27
11.0	264.0	40.656422	-73.97093	0.0	0.0	0.0	0.0	1021.8	70.15	76.68	80.14	74.16	57.57	64.63	64.23	56.13
9.0	298.0	36.5984166667	-121.9139694444	0.0	0.0	0.0	0.0	1019.17	75.41	68.7	64.66	69.92	49.49	46.1	48.51	48.16
1.0	148.0	42.0767884234	-122.6322591305	0.0	0.0	0.0	0.0	1016.71	79.42	76.46	69.8	75.43	45.59	42.65	37.26	36.77
2.0	301.0	30.5158469135	-97.9671341814	0.0	0.0	0.0	0.0	1019.55	82.79	83.65	76.75	70.37	55.94	51.55	50.04	52.78
8.0	356.0	33.43126876	-85.0062745	0.0	1.0	1.0	0.44	1019.16	53.37	50.9	51.47	53.88	35.31	40.59	48.45	49.13
8.0	248.0	40.7590166667	-86.3388133333	0.0	0.93	0.25	0.71	1011.15	68.45	86.56	79.52	78.04	56.27	58.38	56.01	62.47
1.0	131.0	41.2505838622	-75.8207203075	0.0	0.98	0.0	0.58	1016.64	66.47	74.47	77.09	81.33	53.07	54.05	46.92	63.81
9.0	273.0	34.029532	-118.370209	0.0	0.0	0.0	0.0	1011.09	86.18	79.88	82.97	83.74	62.86	65.25	65.29	66.85
3.0	232.0	40.61670699	-80.03374067	0.0	0.0	0.0	0.48	1016.8	81.29	77.0	82.19	80.46	61.81	58.33	67.25	62.29
11.0	250.0	47.7614782064	-65.2978130228	0.0	0.0	0.0	0.0	1019.13	67.73	72.37	68.79	66.97	45.25	51.66	49.06	50.02
2.0	184.0	38.88767	-80.846505	0.75	0.75	0.5	0.8300000000000001	1015.0	90.79	87.23	92.48	79.91	70.48	73.33	68.09	64.47
3.0	201.0	43.361292	-90.495947	1.0	1.0	0.0	1.0	1003.93	72.17	74.14	81.3	90.46	65.94	61.76	55.61	70.41
9.0	262.0	47.1806398686	-91.6223637947	0.0	0.0	0.0	0.0	1013.32	62.77	59.41	62.94	75.77	55.95	45.98	50.41	54.08
1.0	83.0	39.001008	-121.021889	0.0	0.56	1.0	0.0	1025.0	62.46	52.76	53.71	66.97	38.72	40.78	44.97	43.41
3.0	193.0	47.2747533333	-122.4669116667	0.0	0.0	0.0	0.0	1018.2	86.91	79.5	73.36	83.59	57.08	55.92	59.0	58.75
9.0	207.0	40.8242671471	-73.9750805355	0.4	1.0	0.17	0.0	1011.15	86.01	78.49	83.22	81.56	72.47	73.26	75.64	61.61
7.0	283.0	45.0163406678	-79.5700773191	1.0	1.0	0.0	1.0	1026.3	48.86	63.19	74.4	63.62	33.98	45.61	55.62	55.77
2.0	291.0	33.4651816355	-86.790734706	0.0	0.0	0.98	0.0	1025.42	71.77	69.6	67.76	85.05	45.1	47.3	52.18	69.11
8.0	43.0	38.7744887512	-90.0888621888	1.0	1.0	0.73	0.56	1011.21	41.3	39.4	35.75	40.94	32.26	35.03	26.04	29.98
3.0	277.0	34.7785864684	-92.3575707591	0.0	0.0	0.0	1.0	1016.83	88.9	87.79	86.9	64.85	68.66	69.02	66.87	55.36
9.0	306.0	34.1436324455	-118.1187819691	0.0	0.0	0.0	0.0	1016.92	63.44	69.55	66.71	91.85	58.66	60.32	59.96	64.56
9.0	17.0	45.2588920674	-112.6130582545	0.0	0.0	0.0	0.0	1011.04	36.79	35.97	29.72	42.77	23.68	11.42	11.66	25.31
9.0	91.0	-40.2839454366	175.7647275925	0.0	0.0	1.0	1.0	1019.69	70.42	70.79	68.07	64.33	56.41	57.52	60.85	56.82
9.0	281.0	19.4958162093	-103.7325962194	0.0	0.0	0.0	0.0	1015.0	74.6	81.61	82.56	75.49	63.96	65.1	66.75	65.31
7.0	255.0	19.3756103758	-98.1641166752	0.0	0.0	0.0	0.0	1014.68	72.33	76.96	75.69	65.91	56.17	49.98	46.11	54.33
2.0	270.0	41.4388583333	-81.8549633333	0.0	0.64	0.81	0.03	1019.11	65.17	74.1	73.86	84.85	51.4	56.54	64.07	59.92
9.0	115.0	-36.8511355776	174.8091325162	0.0	0.0	0.0	0.0	1017.48	69.04	67.3	67.75	68.55	51.45	56.76	53.26	55.46
1.0	99.0	39.2773591372	-89.8413650427	0.0	0.0	0.0	0.0	1015.0	77.58	71.59	57.72	64.03	57.29	40.66	37.22	43.84
9.0	48.0	34.1150027322	-117.7192351875	0.61	0.45	0.89	0.8200000000000001	1016.49	52.18	59.41	56.29	53.01	41.48	44.02	47.93	44.89
8.0	180.0	20.6803477202	-87.1275526048	0.0	0.0	0.0	0.0	1016.88	89.51	87.72	87.72	87.72	76.9	78.72	76.9	80.49
7.0	226.0	45.3517116667	-69.49765	0.0	0.62	0.27	0.0	1014.98	77.94	74.49	70.64	73.84	54.59	58.75	58.6	47.43
9.0	266.0	49.016796226	-123.0420732452	1.0	1.0	1.0	1.0	1020.05	58.13	63.84	60.36	58.8	49.75	55.77	53.47	54.08
9.0	137.0	6.9143788191	79.8679730483	0.0	0.0	0.0	0.0	1015.0	84.45	88.48	88.42	88.44	75.14	76.94	75.14	76.94
9.0	27.0	32.775755	-117.0709305	0.0	0.0	0.0	1.0	1029.13	60.66	60.67	57.89	54.69	47.77	41.83	41.74	51.52
9.0	320.0	32.7243883333	-97.1112666667	0.0	0.0	0.0	0.73	1015.97	83.45	78.71	71.36	64.34	49.58	55.75	52.0	61.22
3.0	311.0	30.25461678	-97.81772852	0.0	0.0	0.0	0.33	1012.28	85.23	78.7	79.28	80.67	63.52	58.7	52.85	58.02
9.0	13.0	33.3040972222	-117.0784916667	0.0	1.0	0.0	1.0	1017.32	58.4	55.38	63.43	56.84	43.92	46.7	47.34	46.02
11.0	248.0	45.94733	-74.912595	0.0	0.0	0.0	1.0	1023.96	66.27	75.25	77.06	55.47	39.28	44.66	46.47	51.86
9.0	322.0	34.0189857483	-118.4774169922	0.0	0.0	0.0	0.0	1019.11	76.85	72.44	78.14	71.9	56.13	59.64	60.58	53.31
3.0	236.0	30.7556598	-86.1171256	0.0	0.0	0.0	1.0	1016.1	89.8	89.7	89.29	86.53	70.36	69.51	72.82	73.95
3.0	207.0	30.06244718	-85.1920941	0.0	0.0	0.51	0.0	1018.26	88.5	89.91	86.66	86.65	74.67	78.35	77.52	73.77
2.0	266.0	41.3977687381	-124.0427452816	0.0	0.0	0.0	1.0	1017.77	73.45	66.02	71.34	59.82	48.76	52.24	53.49	52.85
8.0	213.0	17.4918884082	-92.0539857161	0.0	0.0	0.0	0.0	1015.0	91.3	91.3	91.3	91.3	73.27	71.5	71.5	73.27
3.0	265.0	41.4459594386	-73.606827166	0.32	0.0	0.0	0.0	1018.78	70.58	69.92	69.4	80.87	56.49	63.74	60.11	62.68
2.0	136.0	20.708783204	-103.3909230683	0.0	0.0	0.0	0.61	1004.93	90.75	88.2	83.93	84.01	64.62	60.52	60.72	60.85
9.0	342.0	37.7297083333	-122.506325	0.0	0.0	0.0	0.89	1025.85	58.68	60.47	60.13	56.48	47.76	48.32	50.55	49.83
11.0	204.0	39.9494966667	-105.5915533333	0.63	0.5	0.28	0.24	1015.0	62.36	76.33	76.56	72.3	51.0	54.9	53.05	44.62
3.0	249.0	45.5228847	-75.3496294	0.0	0.93	0.91	0.0	1010.9	66.41	69.64	69.83	74.98	55.5	57.81	52.4	50.68
8.0	284.0	55.8959924318	37.8427482076	0.0	0.0	0.0	0.0	1015.0	44.28	49.68	50.31	67.19	34.78	40.69	45.83	52.11
1.0	30.0	19.4298833333	-99.1446528333	0.0	0.0	0.0	0.0	1015.0	73.07	71.3	73.07	76.68	36.89	43.14	35.14	49.44
